token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
17700,LTGILTBEES-EQ,LTGILTBEES,,-1,1,,NSE,1
17738,YATHARTH-EQ,YATHARTH,,-1,1,,NSE,5
17839,GILLANDERS-EQ,GILLANDERS,,-1,1,,NSE,1
18029,MBLINFRA-EQ,MBLINFRA,,-1,1,,NSE,1
1808,KAJARIACER-EQ,KAJARIACER,,-1,1,,NSE,10
18102,NIFTY1-EQ,NIFTY1,,-1,1,,NSE,1
18139,DOLPHIN-EQ,DOLPHIN,,-1,1,,NSE,5
18142,EMMBI-EQ,EMMBI,,-1,1,,NSE,1
10253,EMKAYTOOLS-SM,EMKAYTOOLS,,-1,150,,NSE,5
10282,KAYA-BE,KAYA,,-1,1,,NSE,5
10325,SKP-SM,SKP,,-1,500,,NSE,5
10406,STEELCITY-EQ,STEELCITY,,-1,1,,NSE,1
10599,GUJGASLTD-EQ,GUJGASLTD,,-1,1,,NSE,5
10700,SURANAT&P-EQ,SURANAT&P,,-1,1,,NSE,1
10710,VEEKAYEM-SM,VEEKAYEM,,-1,500,,NSE,5
10794,CANBK-EQ,CANBK,,-1,1,,NSE,1
10786,NOIDATOLL-EQ,NOIDATOLL,,-1,1,,NSE,1
10822,MOQUALITY-EQ,MOQUALITY,,-1,1,,NSE,1
10876,HDFCSILVER-EQ,HDFCSILVER,,-1,1,,NSE,1
10898,AMEYA-SM,AMEYA,,-1,1000,,NSE,5
10967,VIVIANA-SM,VIVIANA,,-1,125,,NSE,5
10993,INDORAMA-EQ,INDORAMA,,-1,1,,NSE,1
11006,LIQUIDBEES-EQ,LIQUIDBEES,,-1,1,,NSE,1
11193,AXISILVER-EQ,AXISILVER,,-1,1,,NSE,1
11195,INDIGO-EQ,INDIGO,,-1,1,,NSE,50
11218,MAKS-SM,MAKS,,-1,1500,,NSE,5
11275,TVTODAY-EQ,TVTODAY,,-1,1,,NSE,1
11287,UPL-EQ,UPL,,-1,1,,NSE,5
11319,LICNETFN50-EQ,LICNETFN50,,-1,1,,NSE,1
11351,PETRONET-EQ,PETRONET,,-1,1,,NSE,5
11399,SALZERELEC-EQ,SALZERELEC,,-1,1,,NSE,5
11441,LICNETFSEN-EQ,LICNETFSEN,,-1,1,,NSE,1
11472,LLOYDS-SM,LLOYDS,,-1,1000,,NSE,5
11580,WESTLIFE-EQ,WESTLIFE,,-1,1,,NSE,5
11829,SSWL-EQ,SSWL,,-1,1,,NSE,1
11703,ALKEM-EQ,ALKEM,,-1,1,,NSE,50
11794,SAKSOFT-EQ,SAKSOFT,,-1,1,,NSE,1
11905,GENUSPOWER-EQ,GENUSPOWER,,-1,1,,NSE,5
11909,SWELECTES-EQ,SWELECTES,,-1,1,,NSE,5
11927,NECLIFE-EQ,NECLIFE,,-1,1,,NSE,1
11944,MCLEODRUSS-BE,MCLEODRUSS,,-1,1,,NSE,1
11975,RML-EQ,RML,,-1,1,,NSE,5
11999,FCSSOFT-EQ,FCSSOFT,,-1,1,,NSE,1
12034,BASML-EQ,BASML,,-1,1,,NSE,1
12101,HDFCNIFIT-EQ,HDFCNIFIT,,-1,1,,NSE,1
1267,GUJALKALI-EQ,GUJALKALI,,-1,1,,NSE,5
1270,AMBUJACEM-EQ,AMBUJACEM,,-1,1,,NSE,5
12686,MBAPL-EQ,MBAPL,,-1,1,,NSE,5
12749,DJML-EQ,DJML,,-1,1,,NSE,1
12989,BAHETI-SM,BAHETI,,-1,375,,NSE,5
13101,VIMTALABS-EQ,VIMTALABS,,-1,1,,NSE,5
13106,NAHARINDUS-EQ,NAHARINDUS,,-1,1,,NSE,1
13139,EBBETF0433-EQ,EBBETF0433,,-1,1,,NSE,1
13147,PVRINOX-EQ,PVRINOX,,-1,1,,NSE,10
13182,ROHLTD-EQ,ROHLTD,,-1,1,,NSE,5
13192,ENIL-EQ,ENIL,,-1,1,,NSE,1
13290,BLKASHYAP-EQ,BLKASHYAP,,-1,1,,NSE,1
13305,CENTURYPLY-EQ,CENTURYPLY,,-1,1,,NSE,5
13332,SOLARINDS-EQ,SOLARINDS,,-1,1,,NSE,100
1336,HEG-EQ,HEG,,-1,1,,NSE,5
13451,RATNAMANI-EQ,RATNAMANI,,-1,1,,NSE,10
13504,ALLCARGO-BE,ALLCARGO,,-1,1,,NSE,1
1363,HINDALCO-EQ,HINDALCO,,-1,1,,NSE,5
13656,ALICON-EQ,ALICON,,-1,1,,NSE,5
13658,GEECEE-EQ,GEECEE,,-1,1,,NSE,5
13689,AERONEU-EQ,AERONEU,,-1,1,,NSE,1
13753,MANOMAY-EQ,MANOMAY,,-1,1,,NSE,1
13775,VGL-BE,VGL,,-1,1,,NSE,1
13796,MANALIPETC-EQ,MANALIPETC,,-1,1,,NSE,1
13868,AARTIPHARM-EQ,AARTIPHARM,,-1,1,,NSE,5
13900,CREST-EQ,CREST,,-1,1,,NSE,5
13950,LIQUID1-EQ,LIQUID1,,-1,1,,NSE,1
14043,SARLAPOLY-EQ,SARLAPOLY,,-1,1,,NSE,1
14139,SBGLP-EQ,SBGLP,,-1,1,,NSE,1
14245,TVSSRICHAK-EQ,TVSSRICHAK,,-1,1,,NSE,10
14310,OSWALSEEDS-BE,OSWALSEEDS,,-1,1,,NSE,1
14346,ORIENTALTL-EQ,ORIENTALTL,,-1,1,,NSE,1
14398,AMDIND-EQ,AMDIND,,-1,1,,NSE,1
14403,RAJTV-EQ,RAJTV,,-1,1,,NSE,1
14506,SYSTANGO-SM,SYSTANGO,,-1,400,,NSE,5
1455,BIRLANU-EQ,BIRLANU,,-1,1,,NSE,10
14550,NDLVENTURE-BE,NDLVENTURE,,-1,1,,NSE,1
14599,GSLSU-EQ,GSLSU,,-1,1,,NSE,1
10889,KORE-SM,KORE,,-1,250,,NSE,5
10925,GODREJIND-EQ,GODREJIND,,-1,1,,NSE,10
11027,INFOBEAN-EQ,INFOBEAN,,-1,1,,NSE,5
11032,SANGINITA-EQ,SANGINITA,,-1,1,,NSE,1
11065,NATHBIOGEN-EQ,NATHBIOGEN,,-1,1,,NSE,1
11149,SHRENIK-EQ,SHRENIK,,-1,1,,NSE,1
11155,CREATIVE-EQ,CREATIVE,,-1,1,,NSE,5
11212,SHK-EQ,SHK,,-1,1,,NSE,1
11226,BAGFILMS-EQ,BAGFILMS,,-1,1,,NSE,1
11239,NSIL-EQ,NSIL,,-1,1,,NSE,50
11265,TVSELECT-EQ,TVSELECT,,-1,1,,NSE,5
11293,UNIENTER-EQ,UNIENTER,,-1,1,,NSE,1
11355,PTC-EQ,PTC,,-1,1,,NSE,1
11377,MAHABANK-EQ,MAHABANK,,-1,1,,NSE,1
11447,CMRSL-SM,CMRSL,,-1,800,,NSE,5
1164,NEWGEN-EQ,NEWGEN,,-1,1,,NSE,5
11631,NARMADA-BE,NARMADA,,-1,1,,NSE,1
11667,DWARKESH-EQ,DWARKESH,,-1,1,,NSE,1
11798,ALLDIGI-EQ,ALLDIGI,,-1,1,,NSE,5
11787,GOYALALUM-EQ,GOYALALUM,,-1,1,,NSE,1
1186,GLAND-EQ,GLAND,,-1,1,,NSE,10
11809,IIFL-EQ,IIFL,,-1,1,,NSE,5
11817,MANGALAM-EQ,MANGALAM,,-1,1,,NSE,1
11868,63MOONS-EQ,63MOONS,,-1,1,,NSE,5
11893,VHL-BE,VHL,,-1,1,,NSE,10
11880,JSWHL-EQ,JSWHL,,-1,1,,NSE,100
11919,MSPL-EQ,MSPL,,-1,1,,NSE,1
11939,AMIABLE-SM,AMIABLE,,-1,1600,,NSE,5
11987,ICIL-EQ,ICIL,,-1,1,,NSE,5
12578,FINIETF-EQ,FINIETF,,-1,1,,NSE,1
128,ROUTE-EQ,ROUTE,,-1,1,,NSE,5
13035,SAFARI-EQ,SAFARI,,-1,1,,NSE,10
13057,UNIPARTS-EQ,UNIPARTS,,-1,1,,NSE,5
13276,LANDMARK-EQ,LANDMARK,,-1,1,,NSE,5
13285,M&MFIN-EQ,M&MFIN,,-1,1,,NSE,5
13300,NITCO-EQ,NITCO,,-1,1,,NSE,1
13337,GALLANTT-EQ,GALLANTT,,-1,1,,NSE,5
13348,ARIHANTACA-ST,ARIHANTACA,,-1,400,,NSE,5
13342,VAKRANGEE-EQ,VAKRANGEE,,-1,1,,NSE,1
13441,BALPHARMA-EQ,BALPHARMA,,-1,1,,NSE,1
13463,PIONEEREMB-EQ,PIONEEREMB,,-1,1,,NSE,1
13510,AKASH-EQ,AKASH,,-1,1,,NSE,1
13511,MUNJALAU-EQ,MUNJALAU,,-1,1,,NSE,1
13575,MANUGRAPH-BE,MANUGRAPH,,-1,1,,NSE,1
13598,ANTELOPUS-EQ,ANTELOPUS,,-1,1,,NSE,5
13625,BILVYAPAR-EQ,BILVYAPAR,,-1,1,,NSE,1
13671,MADHUCON-EQ,MADHUCON,,-1,1,,NSE,1
13810,GREENPANEL-EQ,GREENPANEL,,-1,1,,NSE,5
13839,DONEAR-EQ,DONEAR,,-1,1,,NSE,1
13870,KUANTUM-EQ,KUANTUM,,-1,1,,NSE,1
13875,JINDRILL-EQ,JINDRILL,,-1,1,,NSE,5
13966,HBLENGINE-EQ,HBLENGINE,,-1,1,,NSE,10
1406,HINDPETRO-EQ,HINDPETRO,,-1,1,,NSE,5
14198,TIMKEN-EQ,TIMKEN,,-1,1,,NSE,10
14233,HDFCSML250-EQ,HDFCSML250,,-1,1,,NSE,1
14296,SEQUENT-EQ,SEQUENT,,-1,1,,NSE,1
14329,SMSPHARMA-EQ,SMSPHARMA,,-1,1,,NSE,5
144,GODREJAGRO-EQ,GODREJAGRO,,-1,1,,NSE,5
1442,SANOFI-EQ,SANOFI,,-1,1,,NSE,10
14501,BALAMINES-EQ,BALAMINES,,-1,1,,NSE,10
14518,ABSLLIQUID-EQ,ABSLLIQUID,,-1,1,,NSE,1
14523,ICRA-EQ,ICRA,,-1,1,,NSE,50
14574,MCON-SM,MCON,,-1,1000,,NSE,5
14584,PSUBNKIETF-EQ,PSUBNKIETF,,-1,1,,NSE,1
14602,WEBELSOLAR-EQ,WEBELSOLAR,,-1,1,,NSE,10
1465,ACCURACY-EQ,ACCURACY,,-1,1,,NSE,1
14672,NAVINFLUOR-EQ,NAVINFLUOR,,-1,1,,NSE,50
14702,NAGREEKEXP-EQ,NAGREEKEXP,,-1,1,,NSE,1
14712,HGS-EQ,HGS,,-1,1,,NSE,5
14739,TECILCHEM-BE,TECILCHEM,,-1,1,,NSE,1
14813,ADSL-EQ,ADSL,,-1,1,,NSE,1
1494,RBA-EQ,RBA,,-1,1,,NSE,1
14938,GSEC10YEAR-EQ,GSEC10YEAR,,-1,1,,NSE,1
14966,CSBBANK-EQ,CSBBANK,,-1,1,,NSE,5
14972,KSCL-EQ,KSCL,,-1,1,,NSE,10
14977,POWERGRID-EQ,POWERGRID,,-1,1,,NSE,5
15032,PSUBNKBEES-EQ,PSUBNKBEES,,-1,1,,NSE,1
15119,EDELWEISS-EQ,EDELWEISS,,-1,1,,NSE,1
15121,SVLL-EQ,SVLL,,-1,1,,NSE,5
15151,MADHAV-EQ,MADHAV,,-1,1,,NSE,1
15156,KALYANIFRG-EQ,KALYANIFRG,,-1,1,,NSE,5
15229,LICNFNHGP-EQ,LICNFNHGP,,-1,1,,NSE,1
15278,ONMOBILE-EQ,ONMOBILE,,-1,1,,NSE,1
15283,KNRCON-EQ,KNRCON,,-1,1,,NSE,1
15404,ATAM-EQ,ATAM,,-1,1,,NSE,1
15409,NESCO-EQ,NESCO,,-1,1,,NSE,10
15414,TITAGARH-EQ,TITAGARH,,-1,1,,NSE,5
1570,GMMPFAUDLR-EQ,GMMPFAUDLR,,-1,1,,NSE,10
15431,ACL-BE,ACL,,-1,1,,NSE,1
15555,HCG-EQ,HCG,,-1,1,,NSE,5
159,MILTON-SM,MILTON,,-1,4400,,NSE,5
1597,INGERRAND-EQ,INGERRAND,,-1,1,,NSE,10
16395,MMP-EQ,MMP,,-1,1,,NSE,5
16483,PROV-SM,PROV,,-1,80,,NSE,5
16736,MKPL-EQ,MKPL,,-1,1,,NSE,1
16859,SINDHUTRAD-EQ,SINDHUTRAD,,-1,1,,NSE,1
17044,SHARIABEES-EQ,SHARIABEES,,-1,1,,NSE,1
17145,AARTECH-EQ,AARTECH,,-1,1,,NSE,1
17307,AJMERA-EQ,AJMERA,,-1,1,,NSE,10
17357,GKWLIMITED-EQ,GKWLIMITED,,-1,1,,NSE,10
17388,ADANIPOWER-EQ,ADANIPOWER,,-1,1,,NSE,1
17438,OIL-EQ,OIL,,-1,1,,NSE,5
17547,AMRUTANJAN-EQ,AMRUTANJAN,,-1,1,,NSE,5
17576,PVTBANKADD-EQ,PVTBANKADD,,-1,1,,NSE,1
17641,SUNTECK-EQ,SUNTECK,,-1,1,,NSE,5
17801,LLOYDSENGG-EQ,LLOYDSENGG,,-1,1,,NSE,1
17881,DBCORP-EQ,DBCORP,,-1,1,,NSE,5
1814,KPIL-EQ,KPIL,,-1,1,,NSE,10
18214,TEXMOPIPES-EQ,TEXMOPIPES,,-1,1,,NSE,1
14889,ASIANTILES-EQ,ASIANTILES,,-1,1,,NSE,1
14894,CENTRALBK-EQ,CENTRALBK,,-1,1,,NSE,1
15077,BVCL-BE,BVCL,,-1,1,,NSE,1
15067,BLAL-EQ,BLAL,,-1,1,,NSE,1
15143,PATTECH-ST,PATTECH,,-1,1500,,NSE,5
15124,KOLTEPATIL-EQ,KOLTEPATIL,,-1,1,,NSE,5
15157,RHL-EQ,RHL,,-1,1,,NSE,1
1530,INDIANHUME-EQ,INDIANHUME,,-1,1,,NSE,5
15239,BIRLAMONEY-EQ,BIRLAMONEY,,-1,1,,NSE,1
15308,SEPC-EQ,SEPC,,-1,1,,NSE,1
15349,SADHNANIQ-BE,SADHNANIQ,,-1,1,,NSE,1
15360,NAHARCAP-EQ,NAHARCAP,,-1,1,,NSE,5
15399,EIHAHOTELS-EQ,EIHAHOTELS,,-1,1,,NSE,5
16154,REMUS-SM,REMUS,,-1,100,,NSE,5
16192,PAVNAIND-EQ,PAVNAIND,,-1,1,,NSE,1
16454,DENTALKART-SM,DENTALKART,,-1,250,,NSE,5
1675,ITI-EQ,ITI,,-1,1,,NSE,5
16705,GOKUL-EQ,GOKUL,,-1,1,,NSE,1
16711,SAHANA-SM,SAHANA,,-1,125,,NSE,5
16822,IKIO-EQ,IKIO,,-1,1,,NSE,1
16777,SILVERAG-EQ,SILVERAG,,-1,1,,NSE,1
16827,KOKUYOCMLN-EQ,KOKUYOCMLN,,-1,1,,NSE,1
16863,LPDC-EQ,LPDC,,-1,1,,NSE,1
16908,TOUCHWOOD-EQ,TOUCHWOOD,,-1,1,,NSE,1
16927,JOCIL-EQ,JOCIL,,-1,1,,NSE,1
16933,INDBANK-EQ,INDBANK,,-1,1,,NSE,1
16943,ASHOKAMET-EQ,ASHOKAMET,,-1,1,,NSE,1
17032,THYROCARE-EQ,THYROCARE,,-1,1,,NSE,10
17181,NEXT50-EQ,NEXT50,,-1,1,,NSE,1
17358,UTKARSHBNK-EQ,UTKARSHBNK,,-1,1,,NSE,1
17397,PREMEXPLN-EQ,PREMEXPLN,,-1,1,,NSE,5
17400,NHPC-EQ,NHPC,,-1,1,,NSE,1
17477,CONTROLPR-EQ,CONTROLPR,,-1,1,,NSE,5
17514,SETCO-EQ,SETCO,,-1,1,,NSE,1
1756,JINDALPOLY-EQ,JINDALPOLY,,-1,1,,NSE,5
17613,SENSEXADD-EQ,SENSEXADD,,-1,1,,NSE,1
17625,MOLDTECH-EQ,MOLDTECH,,-1,1,,NSE,1
17675,ALOKINDS-EQ,ALOKINDS,,-1,1,,NSE,1
17722,DEN-EQ,DEN,,-1,1,,NSE,1
17735,BAFNAPH-BE,BAFNAPH,,-1,1,,NSE,1
17770,GROBTEA-EQ,GROBTEA,,-1,1,,NSE,10
17794,SOMICONVEY-EQ,SOMICONVEY,,-1,1,,NSE,1
17869,JSWENERGY-EQ,JSWENERGY,,-1,1,,NSE,5
17903,ABBOTINDIA-EQ,ABBOTINDIA,,-1,1,,NSE,500
18096,JUBLFOOD-EQ,JUBLFOOD,,-1,1,,NSE,5
18119,SRGHFL-EQ,SRGHFL,,-1,1,,NSE,5
18359,SANDUMA-EQ,SANDUMA,,-1,1,,NSE,1
18442,BASILIC-SM,BASILIC,,-1,300,,NSE,5
18513,SAROJA-ST,SAROJA,,-1,1600,,NSE,5
18504,TVVISION-EQ,TVVISION,,-1,1,,NSE,1
18553,JLHL-EQ,JLHL,,-1,1,,NSE,10
18562,MITTAL-EQ,MITTAL,,-1,1,,NSE,1
18566,RRKABEL-EQ,RRKABEL,,-1,1,,NSE,10
18582,UNIHEALTH-SM,UNIHEALTH,,-1,1000,,NSE,5
18652,ICICIPRULI-EQ,ICICIPRULI,,-1,1,,NSE,5
18708,KEL-SM,KEL,,-1,1200,,NSE,5
18760,YATRA-EQ,YATRA,,-1,1,,NSE,1
18967,KAPSTON-EQ,KAPSTON,,-1,1,,NSE,5
18977,UNIVASTU-EQ,UNIVASTU,,-1,1,,NSE,1
19020,JSWINFRA-EQ,JSWINFRA,,-1,1,,NSE,5
19113,UDS-EQ,UDS,,-1,1,,NSE,1
19134,MAL-SM,MAL,,-1,1600,,NSE,5
19235,IMFA-EQ,IMFA,,-1,1,,NSE,10
19597,IRMENERGY-EQ,IRMENERGY,,-1,1,,NSE,5
19653,KALYANI-BE,KALYANI,,-1,1,,NSE,1
19933,EGOLD-EQ,EGOLD,,-1,1,,NSE,5
20167,ROXHITECH-SM,ROXHITECH,,-1,1600,,NSE,5
2018,LUMAXIND-EQ,LUMAXIND,,-1,1,,NSE,10
20182,ASHOKA-EQ,ASHOKA,,-1,1,,NSE,1
20302,PRESTIGE-EQ,PRESTIGE,,-1,1,,NSE,10
20314,NRAIL-EQ,NRAIL,,-1,1,,NSE,5
20372,FLAIR-EQ,FLAIR,,-1,1,,NSE,5
20454,GRAPHISAD-SM,GRAPHISAD,,-1,1200,,NSE,5
20560,DOLLAR-EQ,DOLLAR,,-1,1,,NSE,5
20760,RPPINFRA-EQ,RPPINFRA,,-1,1,,NSE,1
20778,JAMNAAUTO-EQ,JAMNAAUTO,,-1,1,,NSE,1
20788,MOTISONS-EQ,MOTISONS,,-1,1,,NSE,1
2088,MAHSEAMLES-EQ,MAHSEAMLES,,-1,1,,NSE,5
20956,SUNCLAY-EQ,SUNCLAY,,-1,1,,NSE,10
21238,AUBANK-EQ,AUBANK,,-1,1,,NSE,5
21314,DYNPRO-EQ,DYNPRO,,-1,1,,NSE,5
21428,TATSILV-EQ,TATSILV,,-1,1,,NSE,1
21478,UTINEXT50-EQ,UTINEXT50,,-1,1,,NSE,1
21750,LIQUIDCASE-EQ,LIQUIDCASE,,-1,1,,NSE,1
22,ACC-EQ,ACC,,-1,1,,NSE,10
22233,DHUNINV-EQ,DHUNINV,,-1,1,,NSE,10
22423,TOTAL-EQ,TOTAL,,-1,1,,NSE,1
22428,MAXIND-EQ,MAXIND,,-1,1,,NSE,1
22463,EPACK-EQ,EPACK,,-1,1,,NSE,5
22595,HDFCPSUBK-EQ,HDFCPSUBK,,-1,1,,NSE,1
22675,CAPITALSFB-EQ,CAPITALSFB,,-1,1,,NSE,5
22714,POLYSIL-ST,POLYSIL,,-1,500,,NSE,5
22832,SMALLCAP-EQ,SMALLCAP,,-1,1,,NSE,1
2303,HAL-EQ,HAL,,-1,1,,NSE,10
23052,SONAMAC-SM,SONAMAC,,-1,1000,,NSE,5
23142,PVSL-EQ,PVSL,,-1,1,,NSE,1
2319,NCC-EQ,NCC,,-1,1,,NSE,1
18284,HNGSNGBEES-EQ,HNGSNGBEES,,-1,1,,NSE,1
18321,LGBBROSLTD-EQ,LGBBROSLTD,,-1,1,,NSE,10
18365,PERSISTENT-EQ,PERSISTENT,,-1,1,,NSE,50
18501,SABEVENTS-BE,SABEVENTS,,-1,1,,NSE,1
18514,PRAMARA-SM,PRAMARA,,-1,500,,NSE,5
18654,CHAVDA-SM,CHAVDA,,-1,1000,,NSE,5
18644,DIAMINESQ-EQ,DIAMINESQ,,-1,1,,NSE,5
18693,AVSL-ST,AVSL,,-1,1000,,NSE,5
18769,DRL-SM,DRL,,-1,6000,,NSE,5
18863,VERTOZ-EQ,VERTOZ,,-1,1,,NSE,1
18931,SUNDARAM-EQ,SUNDARAM,,-1,1,,NSE,1
18962,RAJRATAN-EQ,RAJRATAN,,-1,1,,NSE,5
19073,AARVI-EQ,AARVI,,-1,1,,NSE,1
19099,SILLYMONKS-BE,SILLYMONKS,,-1,1,,NSE,1
19142,UMESLTD-EQ,UMESLTD,,-1,1,,NSE,1
19184,SFL-EQ,SFL,,-1,1,,NSE,5
19218,VALIANTLAB-EQ,VALIANTLAB,,-1,1,,NSE,1
19234,LAURUSLABS-EQ,LAURUSLABS,,-1,1,,NSE,5
19233,AARTISURF-EQ,AARTISURF,,-1,1,,NSE,5
19277,EMAMIREAL-EQ,EMAMIREAL,,-1,1,,NSE,1
193,ARVIND-EQ,ARVIND,,-1,1,,NSE,5
19300,VISHNUINFR-SM,VISHNUINFR,,-1,500,,NSE,5
1949,KSB-EQ,KSB,,-1,1,,NSE,5
19401,BOROLTD-EQ,BOROLTD,,-1,1,,NSE,5
19531,BAJAJCON-EQ,BAJAJCON,,-1,1,,NSE,5
19556,BHANDARI-EQ,BHANDARI,,-1,1,,NSE,1
19578,UGARSUGAR-EQ,UGARSUGAR,,-1,1,,NSE,1
19599,PRAKASHSTL-EQ,PRAKASHSTL,,-1,1,,NSE,1
19755,SHANTHALA-ST,SHANTHALA,,-1,1200,,NSE,5
20134,RAMKY-EQ,RAMKY,,-1,1,,NSE,5
20141,BABAFP-SM,BABAFP,,-1,1600,,NSE,5
20159,ARIHANTSUP-EQ,ARIHANTSUP,,-1,1,,NSE,5
20178,AKSHARCHEM-EQ,AKSHARCHEM,,-1,1,,NSE,5
20203,URJA-EQ,URJA,,-1,1,,NSE,1
20242,OBEROIRLTY-EQ,OBEROIRLTY,,-1,1,,NSE,10
20322,FEDFINA-EQ,FEDFINA,,-1,1,,NSE,1
20481,WIPL-EQ,WIPL,,-1,1,,NSE,1
20498,PRESSTONIC-SM,PRESSTONIC,,-1,800,,NSE,5
20532,AXISGOLD-EQ,AXISGOLD,,-1,1,,NSE,1
20621,PENIND-EQ,PENIND,,-1,1,,NSE,5
2106,MANGLMCEM-EQ,MANGLMCEM,,-1,1,,NSE,5
21078,TECHLABS-SM,TECHLABS,,-1,125,,NSE,5
21113,BFINVEST-EQ,BFINVEST,,-1,1,,NSE,5
2124,MASTEK-EQ,MASTEK,,-1,1,,NSE,10
21217,ACCORD-SM,ACCORD,,-1,2000,,NSE,5
21406,AVADHSUGAR-EQ,AVADHSUGAR,,-1,1,,NSE,5
21623,APEX-EQ,APEX,,-1,1,,NSE,1
21698,MANAV-ST,MANAV,,-1,4000,,NSE,5
21808,SBILIFE-EQ,SBILIFE,,-1,1,,NSE,10
21823,CADSYS-SM,CADSYS,,-1,500,,NSE,5
21840,DIAMONDYD-EQ,DIAMONDYD,,-1,1,,NSE,10
22344,ALPL30IETF-EQ,ALPL30IETF,,-1,1,,NSE,1
22537,DHTL-ST,DHTL,,-1,800,,NSE,5
22670,RPTECH-EQ,RPTECH,,-1,1,,NSE,5
22717,ENTERO-EQ,ENTERO,,-1,1,,NSE,10
22739,MON100-EQ,MON100,,-1,1,,NSE,1
22770,INM-SM,INM,,-1,300,,NSE,5
22897,SADHAV-SM,SADHAV,,-1,600,,NSE,5
22901,GOLDCASE-EQ,GOLDCASE,,-1,1,,NSE,1
2294,MTNL-EQ,MTNL,,-1,1,,NSE,1
22947,EXICOM-EQ,EXICOM,,-1,1,,NSE,1
23074,SHREEKARNI-SM,SHREEKARNI,,-1,150,,NSE,5
2306,BESTAGRO-EQ,BESTAGRO,,-1,1,,NSE,5
2316,HEIDELBERG-EQ,HEIDELBERG,,-1,1,,NSE,1
23370,VISHWAS-SM,VISHWAS,,-1,1600,,NSE,5
23520,DCG-SM,DCG,,-1,1200,,NSE,5
23736,SILKFLEX-SM,SILKFLEX,,-1,2000,,NSE,5
23922,BEACON-SM,BEACON,,-1,1000,,NSE,5
24014,BOROSCI-EQ,BOROSCI,,-1,1,,NSE,1
24217,IVZINNIFTY-EQ,IVZINNIFTY,,-1,1,,NSE,1
2435,CONSUMBEES-EQ,CONSUMBEES,,-1,1,,NSE,1
24391,DELPHIFX-EQ,DELPHIFX,,-1,1,,NSE,1
2472,OILCOUNTUB-EQ,OILCOUNTUB,,-1,1,,NSE,1
24735,RPEL-EQ,RPEL,,-1,1,,NSE,5
24809,UNIECOM-EQ,UNIECOM,,-1,1,,NSE,1
24814,FIRSTCRY-EQ,FIRSTCRY,,-1,1,,NSE,5
24830,AESTHETIK-SM,AESTHETIK,,-1,1000,,NSE,5
24956,IDEALTECHO-ST,IDEALTECHO,,-1,500,,NSE,5
24969,WINDMACHIN-EQ,WINDMACHIN,,-1,1,,NSE,5
25037,JAYBEE-SM,JAYBEE,,-1,500,,NSE,5
25049,PREMIERENE-EQ,PREMIERENE,,-1,1,,NSE,10
25178,TDPOWERSYS-EQ,TDPOWERSYS,,-1,1,,NSE,5
25248,AUSL-SM,AUSL,,-1,2000,,NSE,5
25270,BAJAJHFL-EQ,BAJAJHFL,,-1,1,,NSE,1
2535,PGHH-EQ,PGHH,,-1,1,,NSE,100
25431,PSFL-SM,PSFL,,-1,2000,,NSE,5
25584,TRITURBINE-EQ,TRITURBINE,,-1,1,,NSE,5
25640,LICMFGOLD-EQ,LICMFGOLD,,-1,1,,NSE,5
25677,DIVYADHAN-SM,DIVYADHAN,,-1,2000,,NSE,5
25744,METAL-EQ,METAL,,-1,1,,NSE,1
25907,WAAREEENER-EQ,WAAREEENER,,-1,1,,NSE,10
25923,OBSCP-SM,OBSCP,,-1,400,,NSE,5
2595,3PLAND-EQ,3PLAND,,-1,1,,NSE,1
2606,LEMONTREE-EQ,LEMONTREE,,-1,1,,NSE,1
2636,DIVOPPBEES-EQ,DIVOPPBEES,,-1,1,,NSE,1
2643,PFIZER-EQ,PFIZER,,-1,1,,NSE,50
27037,TBZ-EQ,TBZ,,-1,1,,NSE,1
27061,ACMESOLAR-EQ,ACMESOLAR,,-1,1,,NSE,5
27266,ITTL-ST,ITTL,,-1,105,,NSE,5
2739,PRSMJOHNSN-EQ,PRSMJOHNSN,,-1,1,,NSE,1
277,GICRE-EQ,GICRE,,-1,1,,NSE,5
2783,JUBLINGREA-EQ,JUBLINGREA,,-1,1,,NSE,5
28662,DAMCAPITAL-EQ,DAMCAPITAL,,-1,1,,NSE,1
28899,KITEX-EQ,KITEX,,-1,1,,NSE,1
29151,SATKARTAR-SM,SATKARTAR,,-1,800,,NSE,5
29171,LAXMIDENTL-EQ,LAXMIDENTL,,-1,1,,NSE,5
29439,SUPREME-EQ,SUPREME,,-1,1,,NSE,1
2963,SAIL-EQ,SAIL,,-1,1,,NSE,1
29687,UNIONGOLD-EQ,UNIONGOLD,,-1,1,,NSE,5
30023,ATULAUTO-EQ,ATULAUTO,,-1,1,,NSE,5
30105,GOLD360-EQ,GOLD360,,-1,1,,NSE,5
30125,SAMMAANCAP-EQ,SAMMAANCAP,,-1,1,,NSE,1
30139,CASHIETF-EQ,CASHIETF,,-1,1,,NSE,1
30469,MID150-EQ,MID150,,-1,1,,NSE,1
3149,BORORENEW-EQ,BORORENEW,,-1,1,,NSE,5
3172,GILT5YBEES-EQ,GILT5YBEES,,-1,1,,NSE,1
3186,SKFINDIA-EQ,SKFINDIA,,-1,1,,NSE,10
3220,LODHA-EQ,LODHA,,-1,1,,NSE,10
3357,SUPERSPIN-EQ,SUPERSPIN,,-1,1,,NSE,1
